UMAP1,UMAP2,Cluster,Tweet,Cluster_Name
12.157687,11.463037,-1,Practice whose billion all figure unit list environmental realize Republican bank rise little.,Noise
10.885694,10.361519,2,Person federal us happen impact anything figure firm provide.,"gun, crime, police"
9.109693,10.168725,7,Century remain design trial PM foreign generation past along group.,"operation, account, last"
7.7205315,12.359705,1,Phone speech style fly seem open ability nature amount your share.,"operation, account, last"
11.194318,11.699237,5,President two piece marriage company people sure far security last Congress rule cold.,"republican, democrat, democratic"
5.252036,11.302476,-1,Nor kitchen ok once spring effort follow pretty something major man fact player.,Noise
9.685416,8.850567,-1,Cut past amount discuss move act.,Noise
9.134811,11.061908,7,Rather nor about my summer into sense arm both consumer education.,"operation, account, last"
9.1766405,11.769493,7,Year position indicate paper college remain that office put style water laugh.,"operation, account, last"
6.986338,10.427165,-1,Long production building visit seat accept weight night could.,Noise
7.7162695,12.944595,-1,Stage indeed world worker to woman us hear ok she.,Noise
7.952136,8.25236,-1,Manage town economy right race game player able station itself start might age.,Noise
11.579977,9.278842,-1,Significant crime line type yet three kid protect moment large garden reach once.,Noise
6.820843,9.146802,-1,Important back left forward feeling knowledge.,Noise
8.459099,9.963649,7,System catch physical determine his behavior industry option high himself this apply green.,"operation, account, last"
11.382231,10.891546,-1,Stop fact newspaper well support happy my sense then treatment we dog.,Noise
8.488058,13.8813,-1,Age direction set why film director whole already of.,Noise
9.263365,8.785221,-1,Environmental now beyond south deep reflect woman paper.,Noise
6.97988,8.437419,-1,Would defense more always either last mean.,Noise
10.208758,9.687331,-1,Consumer indeed group degree since war.,Noise
8.736202,14.010203,-1,Each send care whatever security movie turn admit.,Noise
6.476467,9.261558,-1,Material again can thing official natural identify share southern however.,Noise
11.829861,9.573187,-1,Prepare police region sister red this.,Noise
8.95957,9.740074,7,Successful building approach feeling whatever structure method magazine arrive seek heavy agent guess.,"operation, account, last"
9.463689,12.000345,-1,Less matter worker whatever success girl compare guess to try.,Noise
5.854365,11.440108,-1,Foreign apply animal while child hold air.,Noise
5.6410394,12.424014,-1,Industry you toward seven dream now drug hair conference son movement hour.,Noise
9.903424,9.297565,-1,Attorney interest assume drive course sort color agent cost entire grow financial.,Noise
11.958354,12.134529,5,Sure house economy democratic common middle first note rich lot type.,"republican, democrat, democratic"
10.366369,9.774887,-1,Well beat cost wish finish site billion artist today beautiful prevent crime.,Noise
8.488247,10.849031,7,Beautiful project class science difference son.,"operation, account, last"
9.387459,11.710201,7,Beautiful but education wonder available entire answer less.,"operation, account, last"
9.281257,10.109787,7,Those hospital deal during industry police stage possible agreement send compare office last.,"operation, account, last"
8.1928425,9.408899,8,Partner soldier least bank forget will hope practice collection sort year strategy land.,"operation, account, last"
6.76994,10.222778,4,Leg college million project nice set.,"operation, account, last"
10.177219,9.112605,-1,Offer nothing number consumer office likely.,Noise
9.094023,9.75944,7,Through three money many theory cover drive suddenly.,"operation, account, last"
10.007273,9.80231,-1,Apply section industry bill could before enter need require could.,Noise
9.798861,8.280917,-1,Itself gas military worker paper mention evening official owner choice little garden listen.,Noise
7.404649,12.035292,-1,Treatment us example place discover city season room sing reach worker song clearly.,Noise
11.094484,11.540922,5,Whatever word school necessary policy north.,"republican, democrat, democratic"
9.945864,13.361223,3,Moment magazine quality foreign respond many need relationship edge.,"operation, account, last"
10.356611,13.693006,3,Leave marriage mention way save somebody yet.,"operation, account, last"
8.455362,8.609718,-1,Beautiful entire from at piece save collection bank see eat catch share.,Noise
8.549759,9.984646,7,Address rock mission particularly interest they family fish lay those million purpose.,"operation, account, last"
10.227511,10.496021,-1,Mrs and other everybody someone image from friend community account law worker support almost.,Noise
9.766787,8.052049,-1,White mean reach simple he left open ever east game two.,Noise
6.6080227,10.290303,4,Will too determine space include leg push free they up really relationship professional.,"operation, account, last"
10.214739,12.108869,-1,Statement case many both whatever culture relationship keep cost carry shake.,Noise
9.192678,10.931349,7,Save no truth nothing two sense.,"operation, account, last"
8.8316345,7.8870215,-1,Building garden buy defense yet so trouble toward.,Noise
9.553394,11.980333,-1,Go fear interview push conference unit suddenly kind community.,Noise
10.033144,13.218204,-1,Decision civil air child of edge black couple seek view smile then drive.,Noise
8.781006,11.674653,-1,Check themselves stage case word ability property officer make laugh career.,Noise
8.558164,10.75389,7,Tend manage market language decision chance.,"operation, account, last"
7.5181437,10.104318,-1,Your just coach imagine whom will.,Noise
7.0633264,11.255014,-1,Report stock chair sound quite mother.,Noise
10.878241,10.760373,-1,Fight pick important three reason note may group job answer against.,Noise
11.072973,8.749087,-1,Respond respond gun hundred condition possible find glass hold expert management conference.,Noise
9.532146,11.572787,7,Ten successful class nor finally number worry condition reveal direction miss American.,"operation, account, last"
8.109425,12.833649,-1,Point leave understand get the garden name recent mean boy stuff senior writer play.,Noise
9.431268,9.41558,-1,Traditional perhaps several pretty American response factor camera money into different total Mr why.,Noise
9.023062,8.739741,8,Wind year will meeting agent since always consumer.,"operation, account, last"
8.168666,8.709558,-1,Present chance last may tough themselves recent.,Noise
8.573843,10.33311,7,Car magazine conference ok admit spend on hope strategy them pressure chair.,"operation, account, last"
8.906302,9.706373,7,Expect he down every stay his do pick behavior.,"operation, account, last"
11.014509,10.048933,2,Lawyer foreign under since rather thousand wife month lead for and.,"gun, crime, police"
8.472527,12.339095,-1,Century how certain call thousand remember light here.,Noise
11.186366,13.061322,-1,Mouth reason stock pressure paper religious.,Noise
10.733702,13.017695,-1,Marriage identify continue federal one organization tough past base statement animal lawyer Congress.,Noise
12.117918,12.195711,5,Traditional cover enjoy see than event debate owner shoulder condition Republican college.,"republican, democrat, democratic"
8.117774,8.301226,-1,Assume low per green white remember including listen.,Noise
6.944631,13.348981,1,Single general involve body mean last song per finish allow.,"operation, account, last"
8.444672,14.084831,-1,Project manage big budget this film act.,Noise
9.3069515,13.091305,-1,Whose parent during behind push just enter month shoulder food meet report traditional.,Noise
11.146805,9.847786,2,Attorney prove official office government rest.,"gun, crime, police"
11.198165,11.787241,-1,Organization ask else page should blue firm campaign science today this meet.,Noise
11.637208,9.409842,-1,Leader exactly spend police along color Mr two provide owner find.,Noise
11.400296,10.699138,-1,Push government soon son nature turn say security key conference table finally remain.,Noise
8.982036,13.184067,-1,Form under lay ok focus treatment same mother speak when stage dinner.,Noise
10.090544,12.040234,-1,Two no media training development law low mother capital simply.,Noise
9.404403,7.900863,-1,Despite strong size party yard better gas soldier fire degree contain.,Noise
7.548922,8.186996,-1,Sense once long yard design indeed even wrong reflect race method view.,Noise
8.981544,11.386352,7,Wrong staff project nice adult popular accept get.,"operation, account, last"
6.468405,8.571735,-1,Executive table collection watch cup serve billion high.,Noise
10.498936,10.043282,-1,Ability term act north beyond trip serve.,Noise
